user_id,age,gender,steps,calories_burned,sleep_hours,workout_duration_minutes,water_intake_liters,mood
1827,24,Female,3721,406.7,4.9,60,1.66,Tired
1377,57,Female,5821,470.5,6.2,80,2.73,Happy
1898,42,Female,3563,340,8.3,30,2.24,Neutral
1915,30,Male,15559,840,9.8,0,3.38,Neutral
1557,38,Female,14692,784.3,5.2,51,1.88,Tired
1526,58,Female,16661,829.1,5.1,68,4.06,Happy
1152,27,Male,1202,245.5,4.6,25,3.1,Neutral
1733,26,Female,1941,271.9,5.8,0,3.4,Tired
1205,32,Female,17972,834,8.4,25,1.78,Neutral
1454,19,Male,9762,629.2,9,66,3.75,Tired
1272,42,Male,10537,668.7,3.9,82,1.65,Happy
1893,30,Male,2642,332.9,5.2,68,2.35,Neutral
1235,51,Female,2365,338.8,4.9,0,3.41,Neutral
1851,51,Female,8556,533.4,5.7,0,2.85,Happy
1739,52,Male,1008,214.6,6.7,38,1.63,Happy
1520,55,Male,17915,900,6.4,74,3.29,Tired
1677,20,Female,2035,228.5,7.8,0,2.74,Happy
1943,59,Male,13763,695.8,4.1,60,2.21,Neutral
1955,23,Female,19001,900,6.2,0,1.42,Neutral
1830,36,Male,7722,529.9,9,76,2.8,Happy
1725,20,Male,18460,900,9.1,35,2.39,Happy
1500,35,Female,5015,315.1,9.5,0,2.61,Happy
1116,56,Male,8129,520.3,7.6,57,1.39,Happy
1385,26,Male,3962,302,6,28,2.21,Neutral
1343,29,Male,5840,476.4,7.3,0,2.84,Tired
1583,22,Female,18296,900,10,65,3.81,Neutral
1394,20,Male,16337,878.7,6.2,56,2.36,Neutral
1063,28,Male,6699,440.1,9.7,62,3.51,Tired
1716,47,Male,6922,439.5,3.3,0,3.05,Happy
1720,21,Male,15862,813.9,7.9,25,2.66,Tired
1071,22,Male,14598,741.9,8,57,1.79,Neutral
1788,18,Male,2898,308,7.6,80,1.82,Happy
1273,44,Female,3822,315.3,7.7,23,2.93,Happy
1989,45,Female,5484,350.3,7.8,0,2.13,Happy
1319,46,Male,14052,781.1,7.9,89,2.07,Happy
1337,35,Female,19038,900,6.5,79,2.37,Happy
1365,29,Female,17975,900,6.6,0,2.39,Happy
1494,30,Male,2848,292.3,5,78,3.13,Tired
1606,58,Female,14269,676.2,8.1,26,2.15,Happy
1165,19,Female,4041,402.4,9,87,3.06,Tired
1543,54,Female,17551,900,9.6,0,2.81,Tired
1010,33,Female,5379,472.3,5.8,67,1.33,Tired
1300,41,Female,8661,620,4.4,61,2.71,Happy
1728,52,Female,7967,593,7.6,49,0.63,Happy
1800,39,Female,13199,679.1,5.3,0,1.87,Happy
1101,53,Female,16674,900,7.9,54,2.82,Happy
1424,28,Male,14531,764.8,3.7,81,2.49,Neutral
1391,46,Male,19565,900,8.6,70,1.26,Neutral
1778,52,Female,1832,286.3,7.2,69,1.72,Happy
1213,32,Female,15210,759.8,4.1,49,0.67,Neutral
1690,48,Male,18405,900,7.5,0,1.56,Happy
1087,59,Female,11185,624.6,7.1,69,2.91,Happy
1552,58,Female,4492,472.6,7.8,73,2.11,Happy
1400,33,Male,12862,676.3,8.2,23,2.62,Happy
1587,27,Male,1288,201.3,3.4,31,2.51,Happy
1888,49,Male,8816,519.5,6.3,34,2.52,Happy
1045,19,Female,2076,357.8,6.9,0,3.22,Happy
1671,41,Female,16564,784.2,6.6,0,2.36,Tired
1462,40,Male,2371,340.5,6.5,80,3.14,Tired
1591,19,Male,2074,374.6,8.6,38,0.77,Neutral
1309,55,Female,5934,428.9,4.4,72,3.28,Neutral
1085,48,Male,1039,221.9,6.6,76,1.6,Tired
1091,57,Female,5274,415,6.7,0,1.75,Tired
1659,43,Female,17566,846.5,6.8,0,2.01,Tired
1672,46,Male,6496,592.3,5.5,26,3.26,Neutral
1713,20,Male,13992,793.2,10,36,1.88,Happy
1935,31,Female,3508,279.3,8.5,0,2.04,Neutral
1927,42,Male,13018,680.4,10,57,1.83,Happy
1241,18,Male,9072,571.8,8,66,2.68,Happy
1864,20,Male,14348,709.2,8.1,29,3.02,Neutral
1001,43,Male,14910,721.2,7,43,3.69,Happy
1224,35,Female,14952,812.8,9.3,69,4.18,Neutral
1800,26,Female,17065,900,7.8,87,2.96,Tired
1744,55,Female,1318,298.5,6.7,62,2.76,Tired
1972,40,Female,12818,709.7,9.8,56,1.65,Neutral
1925,38,Male,19787,900,5,64,3.84,Neutral
1928,18,Male,14982,801.9,5.9,0,2.65,Neutral
1588,38,Female,11856,723.8,10,62,2.3,Neutral
1115,44,Female,13516,677.8,8,87,2.77,Happy
1665,59,Male,1728,230.2,3.1,56,2.05,Tired
1917,23,Female,2287,272.6,8.5,60,0.86,Neutral
1102,53,Female,5001,387.9,5.5,20,2.9,Neutral
1193,45,Male,9752,587.4,6.1,35,3.44,Tired
1165,34,Female,2375,293.8,10,56,2.89,Neutral
1870,57,Male,15970,872.5,9.5,0,2.5,Tired
1089,20,Male,13078,635,10,0,2.51,Tired
1685,29,Female,1024,160.9,6.1,0,2.62,Neutral
1121,56,Male,18538,900,6.6,70,2.6,Happy
1142,29,Female,13657,789.5,7.3,83,2.46,Neutral
1993,19,Male,18843,900,8.3,41,2.52,Happy
1105,39,Female,16583,861.3,6.5,62,3.59,Neutral
1886,40,Female,5706,434.6,9.8,81,2.83,Happy
1427,47,Female,14663,802.3,7.7,73,2.57,Tired
1304,22,Male,16844,900,9.2,46,2.96,Tired
1871,26,Male,10412,651.2,5.8,0,2.96,Neutral
1970,38,Female,19540,900,6.4,35,3.16,Neutral
1316,28,Male,6979,472.8,7.4,30,1.97,Happy
1962,22,Female,8943,631.4,6.3,40,2.16,Happy
1634,52,Female,9911,600,8.6,28,1.93,Happy
1901,44,Male,8486,441.7,8.6,46,3.04,Happy
1008,19,Female,2105,407.1,6.6,42,3,Happy
1773,41,Male,4769,393.1,8,70,1.61,Neutral
1072,48,Female,3479,365.6,10,22,2.77,Tired
1358,50,Male,11112,591,8.6,0,3.46,Happy
1222,56,Female,12271,800.7,8,27,2.34,Tired
1415,47,Female,5731,389.6,8.9,61,2.72,Tired
1552,54,Male,12361,675.2,9.5,54,3.01,Neutral
1369,45,Female,17087,807,9.3,67,1.58,Happy
1715,48,Female,4172,385.1,6.9,73,2.61,Happy
1263,28,Male,15041,787.6,8.4,55,3.39,Happy
1839,40,Female,8068,445.5,6.6,0,2.08,Happy
1689,19,Male,7557,498.9,6.9,31,3.08,Neutral
1859,57,Female,4330,377.9,7.7,78,2.52,Neutral
1317,58,Male,7022,468.5,4.8,0,2.03,Happy
1083,44,Female,13643,654.7,7.6,69,2.43,Happy
1317,52,Female,3058,336.9,6,62,2.13,Tired
1110,19,Female,19254,900,5.2,0,1.88,Tired
1250,56,Male,4621,429.3,8.2,68,2.32,Happy
1382,54,Male,10337,585.7,6.6,74,2.55,Happy
1006,38,Male,4991,446,7.3,0,2.38,Tired
1458,22,Male,12565,703.3,6.6,40,2.31,Tired
1083,38,Female,9503,583.4,6.1,32,2.66,Happy
1207,46,Female,18158,900,7.2,61,2.87,Tired
1899,37,Male,16337,812.7,5,0,1.7,Neutral
1389,55,Male,12112,629.7,6.9,0,2.32,Tired
1313,37,Male,14761,818.2,10,20,1.12,Happy
1021,42,Female,11023,575.2,5.2,0,2.39,Neutral
1409,19,Male,9885,555.5,9.1,53,2.61,Neutral
1894,49,Male,2376,216.1,10,61,2.9,Tired
1514,43,Female,6939,535.2,5.8,81,2.61,Happy
1126,23,Female,10181,557.1,7.5,0,2.88,Tired
1808,58,Male,3846,321.1,5.1,80,2.55,Tired
1699,20,Female,7817,448.2,4.8,73,2.03,Tired
1873,50,Male,8430,517.9,7.3,77,1.72,Neutral
1013,18,Female,12151,678.9,7.6,43,2.32,Tired
1970,22,Male,2716,349.9,6.1,46,1.96,Tired
1977,30,Male,7780,445.1,5.3,40,2.42,Tired
1011,36,Male,4331,343.2,5.8,0,2.16,Tired
1086,29,Male,10081,674.4,8.3,74,2.79,Happy
1523,42,Female,18762,900,8.3,87,2.53,Happy
1908,52,Female,5275,377.1,8,66,2.81,Happy
1536,29,Female,11556,659.8,6.4,73,2.81,Neutral
1300,47,Female,14555,880.6,5.4,0,2.37,Happy
1242,22,Male,17615,844.9,9,83,2.42,Tired
1121,51,Male,11004,544.1,9.5,68,2.85,Tired
1146,39,Female,6422,430.1,6.2,54,4.21,Happy
1566,56,Female,12188,683.4,6.8,58,1.81,Neutral
1749,30,Female,1247,209.8,4.8,77,2.53,Neutral
1355,20,Female,14598,832.8,7.8,76,1.66,Neutral
1684,37,Female,14227,779.6,10,25,2.49,Tired
1903,48,Male,14811,762.2,8.4,39,2.03,Happy
1732,22,Male,4741,362.7,10,69,2.42,Neutral
1630,41,Male,17446,860.5,6.4,28,2.61,Tired
1308,57,Female,2551,343.5,5,33,2.16,Neutral
1694,50,Female,7306,468.6,9.3,42,1.25,Neutral
1287,25,Female,4005,300.6,7.3,67,3.5,Happy
1306,41,Female,4322,421,5.7,75,3.09,Tired
1811,37,Male,17008,866.5,9.8,59,2.41,Neutral
1593,33,Male,8997,491.9,6.1,88,1.87,Tired
1965,29,Female,13466,824.3,5.3,58,2.56,Neutral
1913,30,Male,13516,771.2,7.9,62,2.75,Happy
1722,59,Male,18266,900,5,50,3.04,Neutral
1661,56,Female,1393,245.1,8.5,89,3.1,Happy
1548,42,Female,3739,335.5,5.3,22,3.24,Neutral
1351,49,Female,5167,391.6,7.4,23,1.28,Happy
1311,41,Female,14194,754.1,7.5,46,2.29,Neutral
1872,26,Female,5231,379.8,7.4,46,3.2,Neutral
1058,57,Female,2401,290.9,5.1,66,1.85,Neutral
1642,40,Male,9086,533,6.7,79,3.35,Tired
1923,30,Male,1905,287.4,9.1,55,3.77,Tired
1713,49,Female,1529,260,6.7,65,3.33,Neutral
1754,32,Male,9011,525.4,5.3,80,2.96,Tired
1034,53,Female,16001,835.7,6.3,61,2.19,Tired
1444,22,Female,5618,451.9,5.1,26,2.7,Neutral
1092,39,Female,17956,805.4,3.7,49,1.56,Neutral
1949,33,Female,18027,900,6.7,69,1.95,Neutral
1958,58,Male,15908,775,7.2,66,2,Tired
1206,27,Female,8013,497.6,8,0,2.54,Tired
1352,41,Male,10484,477.9,7.7,24,2.23,Tired
1902,35,Female,12787,739.8,7.9,89,2.68,Neutral
1331,35,Female,13834,716.3,6.9,77,3.11,Tired
1816,24,Female,6605,439.2,10,63,2,Tired
1861,21,Male,11677,671.6,5.7,51,2.6,Happy
1724,43,Female,17938,819,6.5,59,2.21,Happy
1158,22,Female,15051,805.1,9.5,76,2.63,Neutral
1953,33,Female,11766,703.1,6.4,30,2.98,Neutral
1956,52,Male,11416,665.4,6.8,0,3.14,Tired
1023,43,Male,16009,820.7,7.6,66,2.97,Happy
1403,35,Male,14874,797,8.8,21,2.79,Happy
1804,46,Female,10185,603.6,7.2,71,1.51,Neutral
1515,40,Male,18505,900,5.7,68,1.74,Tired
1731,31,Female,17439,900,6.4,78,1.92,Neutral
1363,32,Male,15660,805.9,7.8,57,2.75,Tired
1381,50,Male,9849,605.5,6.6,35,1.6,Happy
1531,42,Female,5736,396.1,6.3,46,2.74,Tired
1955,38,Male,3609,365.2,5.6,47,2.69,Happy
1151,34,Female,15675,850,8.8,0,1.15,Happy
1561,40,Female,4909,388,6.8,64,1.74,Happy
1688,34,Male,17787,900,6.8,52,3.23,Neutral
1946,31,Female,15867,834.8,8,79,2.99,Neutral
1607,46,Female,1794,269.4,5,69,1.9,Neutral
1616,37,Male,18945,900,7.1,65,1.78,Tired
1419,47,Male,16369,863.4,9.3,54,0.78,Neutral
1249,36,Female,11833,644.4,6.9,60,3.53,Happy
1116,56,Male,11856,717.7,7.3,77,2.53,Neutral
1865,30,Female,7795,469.6,7.3,0,3.82,Happy
1511,35,Female,6492,473.1,8.6,24,2.37,Neutral
1739,40,Male,16794,858.7,7.3,24,2.7,Tired
1577,50,Male,11149,659.3,10,41,3.12,Tired
1334,56,Male,5999,437,7.3,53,3.65,Happy
1417,57,Male,6197,407,6.3,84,2.85,Neutral
1931,35,Female,4562,437.2,9.3,78,2.5,Neutral
1773,26,Female,19078,900,6.7,0,2.52,Happy
1294,50,Male,1855,306.3,6.1,70,1.77,Tired
1937,49,Male,10487,534.6,5.2,68,2.23,Neutral
1754,34,Female,4621,370.4,7.7,28,2.54,Neutral
1370,36,Female,5206,484.7,6.3,34,3.47,Neutral
1185,44,Female,2038,267.7,5.8,0,2.2,Tired
1245,23,Female,5596,428.7,6.2,72,3.24,Neutral
1636,52,Male,15151,886.2,6.5,44,2.44,Tired
1267,54,Female,5370,407.7,8.2,47,3.37,Neutral
1642,51,Female,4447,390.8,7.7,42,2.97,Tired
1236,37,Male,16903,900,6.8,22,2.93,Happy
1529,42,Female,16326,784.1,7.8,52,3.19,Tired
1551,21,Female,15056,778,6.8,0,3.08,Happy
1020,27,Male,6229,455.7,7.3,0,3.24,Neutral
1910,27,Male,3241,249.8,6,86,3.99,Neutral
1736,41,Male,8818,621.2,6,86,3.63,Neutral
1866,38,Female,7998,557.7,7.2,0,2.83,Happy
1793,28,Female,11155,676.6,7.2,27,2.19,Neutral
1519,44,Male,7444,563.8,8.5,0,2.76,Tired
1099,33,Male,4015,396.8,7.7,79,1.15,Tired
1751,43,Female,15903,824.6,6.3,75,3.08,Happy
1477,47,Male,7815,431,5.1,89,1.76,Tired
1598,33,Male,5864,400.5,8.3,41,3.29,Happy
1297,24,Male,10676,594.4,7.5,52,3.89,Happy
1939,33,Female,5234,440.3,8.5,69,1.48,Neutral
1525,52,Female,15147,809.9,7.7,65,2.46,Happy
1333,33,Female,19723,900,9.7,0,1.75,Tired
1001,57,Female,9526,624.3,6.7,85,1.29,Tired
1374,29,Female,7842,580.1,7.1,40,2.43,Neutral
1292,52,Female,2858,388.1,8.2,0,2.94,Happy
1836,38,Male,2207,231.8,8.3,67,3.03,Neutral
1933,53,Female,18308,900,7.5,32,2.61,Neutral
1552,34,Female,6429,406.8,4.6,0,1.34,Neutral
1317,49,Male,8591,640.6,4.3,24,2.59,Neutral
1501,58,Female,13944,759.3,6.4,37,1.46,Neutral
1827,23,Female,6892,457.2,7,56,1.5,Happy
1380,41,Male,12777,683.4,4.2,73,1.8,Tired
1622,44,Male,6945,494.5,7,0,3.23,Happy
1013,37,Male,8691,573.4,8,47,2.88,Happy
1503,42,Female,13548,659.5,6.9,64,2.73,Neutral
1230,19,Male,14673,856.8,7.4,0,1.9,Tired
1984,26,Female,5027,424.6,7.9,84,2.23,Happy
1083,45,Female,13456,807.7,4.6,0,1.54,Happy
1129,55,Female,5295,497.3,8,61,3.46,Tired
1742,20,Female,13869,749.8,5.9,52,4.04,Happy
1837,37,Male,5661,469.3,6.6,35,2.89,Tired
1144,23,Male,15730,800.4,6,32,3.01,Happy
1890,56,Female,13034,698,8.6,40,2.39,Neutral
1856,50,Male,19782,900,5.2,78,1.37,Tired
1027,18,Female,17411,859.5,9.1,0,1.91,Happy
1065,54,Female,13142,735.5,10,58,2.17,Happy
1162,23,Female,2898,270.5,4.7,0,2.23,Tired
1228,51,Male,13919,724,6.1,46,2.07,Tired
1260,32,Female,8300,506.7,7.9,56,2.53,Tired
1448,43,Female,3427,409.4,5.5,22,1.9,Tired
1423,31,Male,2625,330.7,6.6,26,4.02,Tired
1459,24,Male,11767,712.8,7.3,77,1.54,Tired
1951,48,Male,19420,886.5,5.9,0,3.12,Neutral
1675,41,Male,4355,375.9,7.1,0,2.32,Neutral
1300,48,Female,15053,783,8.4,0,2.82,Tired
1918,46,Male,5902,460.7,6.9,68,2.86,Happy
1302,59,Female,16786,900,5.4,56,2.61,Neutral
1286,49,Male,11266,531.1,8.7,25,1.71,Neutral
1394,34,Male,9280,591.2,9.1,25,2.27,Happy
1009,31,Male,15954,900,7.6,47,2.62,Neutral
1706,57,Male,12996,694.4,5.5,32,2.57,Neutral
1629,53,Male,15046,809.3,5.7,32,1.78,Tired
1269,41,Male,15205,842,3.4,0,3.4,Neutral
1591,44,Female,5961,330.6,6.1,0,0.75,Neutral
1969,42,Male,1032,254.6,8.6,42,2.32,Neutral
1604,49,Male,5698,388.2,6,56,1.86,Tired
1777,35,Male,9887,697.9,5.6,27,2.63,Happy
1843,35,Male,9716,578.3,8.5,0,3.21,Happy
1861,54,Female,14335,737.9,8.7,24,1.52,Happy
1360,43,Male,7177,529.4,6.2,46,4.15,Happy
1256,26,Male,9438,601.9,7.8,38,2.64,Neutral
1132,52,Male,4926,441.8,5.7,62,2.77,Tired
1275,25,Male,16378,900,6.5,62,1.49,Tired
1775,37,Female,11288,622.3,4.3,0,2.47,Neutral
1682,59,Male,11154,732.1,7.5,74,3.18,Happy
1971,39,Female,3959,452.2,6.8,80,2.65,Tired
1512,36,Male,19611,900,6,66,2.6,Neutral
1312,47,Female,2393,262.1,6.9,75,2.46,Neutral
1575,45,Female,19407,900,6.7,37,1.54,Neutral
1885,52,Male,14025,751,5.8,84,1.53,Neutral
1979,28,Male,7064,568,7.6,72,3.32,Tired
1283,48,Female,7639,462.4,6.6,30,3.12,Neutral
1120,56,Female,3478,351.4,6.8,20,3.22,Tired
1106,53,Male,8929,518.9,4.8,27,1.92,Neutral
1932,47,Female,10173,612.3,6.8,38,2.39,Neutral
1686,40,Female,12415,803.7,6.7,74,3.36,Tired
1996,36,Female,9418,667.9,5.8,35,1.64,Neutral
1203,29,Male,18650,900,7.8,85,3.29,Happy
1164,32,Female,3057,353.8,3.8,31,2.09,Tired
1304,48,Female,14703,811.7,6.3,81,1.9,Tired
1496,54,Female,15383,800.1,7.5,77,2.48,Neutral
1631,54,Male,14935,893.2,10,40,1.72,Tired
1555,32,Male,11443,723.7,5,56,1.17,Tired
1823,46,Female,3941,369.4,7.1,24,2.55,Happy
1155,43,Male,1156,235.4,7.8,89,2.87,Tired
1366,19,Female,13255,722.6,7.1,0,3.35,Happy
1718,37,Male,18144,900,5.2,86,2.92,Tired
1901,32,Male,9965,596.8,6.3,0,3.88,Happy
1619,21,Female,18341,900,3.3,0,3.45,Tired
1250,39,Male,15805,856.2,7,0,3.02,Tired
1956,55,Male,17637,857.8,4.9,0,2.83,Happy
1915,40,Male,18953,900,7.7,66,3.36,Happy
1881,43,Female,8505,589.7,6,68,0.95,Happy
1333,28,Male,13405,678.4,5.9,43,2.16,Tired
1641,45,Male,13837,736,7.2,45,1.2,Neutral
1968,19,Female,9999,578,7.4,74,2.96,Neutral
1510,25,Male,10973,577,8.3,26,1.98,Tired
1292,46,Male,12855,729.7,6.6,60,4.61,Tired
1019,28,Male,7557,496.1,6.8,21,2.14,Happy
1281,54,Male,10071,570.9,4.9,0,2.57,Happy
1796,35,Male,6088,547.8,9.2,0,2.22,Happy
1000,31,Female,17384,773.8,5.6,75,2.16,Neutral
1118,27,Female,17550,858.8,8.1,43,1.63,Tired
1034,52,Male,3063,293.7,8.1,31,1.6,Tired
1197,26,Male,9303,504.2,7.6,34,0.97,Neutral
1484,52,Male,12631,818.1,6.6,67,2.88,Happy
1756,28,Female,2125,397.4,6.5,80,2.2,Happy
1058,29,Female,3641,311.4,6.9,47,3.85,Happy
1836,20,Male,18813,900,4.1,0,1.63,Happy
1160,56,Male,11235,679.2,7,35,3.53,Neutral
1690,31,Female,13794,834.6,9.2,55,3.6,Happy
1205,45,Male,19018,900,6.7,23,3.39,Happy
1011,28,Female,9862,616.1,7,28,2.66,Neutral
1489,56,Female,4111,434.6,5.5,31,2.26,Happy
1275,42,Male,2690,370.1,7.3,63,3.39,Neutral
1692,38,Female,16740,877.2,5.8,85,1.95,Happy
1241,27,Male,16094,796.6,8.3,38,2.69,Tired
1215,32,Male,16875,836.8,8.7,32,2.47,Happy
1250,36,Male,10156,513.8,9,74,1.88,Tired
1810,39,Male,17664,900,4.8,84,2.69,Neutral
1125,38,Male,5446,428.4,8.1,0,3.02,Happy
1993,49,Male,11158,660.8,8,22,1.85,Happy
1216,40,Female,3808,351.1,6.4,44,2.82,Happy
1305,30,Female,6402,398.9,8.8,71,0.94,Tired
1796,22,Female,2964,334.2,7.6,35,1.77,Happy
1184,21,Female,18206,900,9.1,62,2.18,Neutral
1038,45,Male,10629,581.8,5.1,75,2.75,Happy
1222,31,Female,3061,321,5.9,87,3.11,Neutral
1183,25,Female,4865,362.2,7.1,27,2.56,Tired
1494,26,Female,5294,401,8.8,63,2.9,Neutral
1426,52,Male,15171,750.1,7.7,57,2.39,Tired
1177,54,Female,13965,745.2,5.6,42,2.78,Tired
1918,38,Male,13228,810.5,9.7,25,2.75,Tired
1427,35,Female,16651,840.9,6.6,62,2.14,Neutral
1293,50,Male,17461,864.4,5.6,63,2.25,Neutral
1851,25,Male,3159,295.5,5.8,0,2.92,Neutral
1150,34,Female,13822,743.4,5,35,3.77,Happy
1383,48,Male,4187,457.1,3.6,28,3.34,Neutral
1637,51,Male,8135,595.7,6.8,28,1.71,Tired
1812,23,Female,14508,773.1,4.7,77,1.71,Neutral
1307,39,Female,1789,239.4,7.5,84,2.13,Tired
1335,31,Female,18947,869.8,8.5,78,2.57,Neutral
1945,20,Male,2322,247.3,7.6,42,2.53,Neutral
1745,29,Male,14387,676.8,7.1,88,3.37,Tired
1891,53,Male,7673,543.9,4.7,38,3.41,Neutral
1374,29,Female,18886,900,8.3,54,2.5,Happy
1007,19,Male,8116,505.9,9.9,74,2.34,Happy
1340,19,Male,19043,900,9.1,59,2.86,Tired
1128,32,Male,10507,565.8,5,33,3.24,Tired
1775,40,Male,4062,265.5,6.9,32,2.89,Tired
1668,46,Male,19454,900,6.6,72,2.2,Happy
1351,34,Male,11868,693.9,6.4,58,2.07,Tired
1357,49,Male,3553,427.3,7,84,1.72,Tired
1516,24,Female,18428,900,10,75,2.64,Happy
1494,47,Female,10979,625.2,7.2,59,2.94,Tired
1085,45,Female,6957,523.9,6.3,65,3.01,Neutral
1174,31,Male,12727,724.8,7.4,26,3.31,Neutral
1801,47,Male,5578,423.2,5,64,3.54,Neutral
1192,34,Female,6621,463,5.9,41,1.54,Neutral
1310,49,Male,2966,311.4,8.5,26,2.78,Happy
1118,23,Female,11548,656.8,7.3,71,2.81,Neutral
1217,41,Male,14864,877.4,10,87,2.45,Neutral
1426,23,Male,19634,900,7.4,89,1.92,Happy
1969,44,Female,12679,794.3,5.1,86,3.51,Happy
1413,35,Female,15975,794.1,4.6,22,2.09,Happy
1113,41,Female,15167,665,8.5,77,0.97,Neutral
1977,54,Female,3014,297.4,5.4,86,2.51,Tired
1144,41,Female,5624,383.2,5.3,0,2.33,Tired
1537,55,Male,6868,400,6.2,28,3.8,Neutral
1647,51,Male,15626,890.1,8.5,73,2.84,Tired
1302,57,Male,1804,205.3,6.4,70,2.29,Tired
1743,32,Female,18718,900,5.7,35,2.36,Happy
1880,28,Female,1667,367.4,8.8,0,2.35,Neutral
1587,39,Female,1384,197.9,8.6,39,4.05,Neutral
1986,41,Female,12316,681.1,9.5,72,2.97,Tired
1839,18,Female,4440,445.2,9,50,1.51,Neutral
1344,35,Female,17396,875.1,8.6,40,2.33,Happy
1813,29,Male,8726,565.7,5.9,0,2.48,Tired
1963,45,Male,12199,719.9,8,40,1.72,Happy
1800,57,Male,6403,464.8,8.8,0,1.25,Tired
1000,24,Male,7151,463.6,9.8,24,2.92,Neutral
1146,40,Male,13359,695.3,7.3,88,1.94,Happy
1286,38,Female,16227,794.3,6.3,66,3.37,Happy
1975,51,Female,11057,672.1,5.7,39,2.51,Happy
1653,28,Female,1100,211.1,8.5,57,2.17,Tired
1052,39,Female,5978,498.9,6,0,0.81,Tired
1303,59,Female,10504,699.6,7.2,0,3.36,Happy
1068,52,Female,11988,621.7,5.7,0,2.71,Happy
1360,46,Male,15531,858.1,6.8,0,2.19,Tired
1601,59,Female,7534,604.3,7.7,51,1.88,Neutral
1957,45,Female,17833,870.6,7.4,81,3.62,Neutral
1219,35,Female,12631,765.3,8.1,0,1.76,Happy
1961,31,Female,12693,735.8,4.9,52,2.24,Neutral
1703,35,Male,4167,414.7,6.8,86,2.9,Tired
1965,45,Male,6380,417.4,6.3,25,3.52,Neutral
1574,41,Female,14823,888.2,5.5,85,2.35,Tired
1584,25,Male,12629,671.7,5.9,51,1.99,Happy
1160,59,Male,4856,426.3,5.7,83,2.43,Neutral
1680,25,Female,2075,279.8,7.5,45,3.13,Neutral
1088,21,Female,16755,897,7.6,81,3.29,Tired
1687,44,Female,11914,627.4,8.3,24,1.54,Tired
1780,53,Female,1701,206.7,7.5,30,2.58,Happy
1584,22,Female,4348,388.3,7.2,68,1.5,Happy
1756,50,Male,9185,549,7.1,0,3.12,Tired
1588,51,Female,7836,493.4,8,79,2.8,Tired
1158,47,Female,14304,799.4,3.8,21,1.86,Happy
1488,25,Female,11638,590.8,6.9,78,3.57,Tired
1970,56,Male,3249,390.3,7.5,44,2.73,Neutral
1323,43,Female,11705,674.2,9.7,87,2.66,Happy
1609,54,Female,10374,653.1,5.3,61,2.37,Neutral
1380,51,Female,9118,591.1,5.3,74,2.49,Tired
1101,24,Male,3551,371.2,3.6,57,2.23,Happy
1493,57,Female,13550,682.1,4.9,62,1.98,Happy
1643,45,Female,3214,386.8,6.8,0,3.36,Happy
1613,56,Female,9534,595,5.9,72,2.16,Tired
1018,56,Male,18101,900,5.9,40,2.13,Happy
1453,45,Female,3460,332.1,7,39,2.41,Happy
1481,31,Female,12928,735.2,7.9,38,3.5,Happy
1593,55,Female,4255,379.2,7,52,3.29,Happy
1396,21,Male,6334,483.2,7,82,2.22,Tired
1278,59,Female,13281,813.9,7.6,87,3.36,Happy
1850,35,Female,7830,461.4,4.3,79,2.58,Happy
1364,42,Female,8754,587.7,7.2,38,1.91,Tired
1330,24,Male,7940,512.2,6.9,47,2.17,Happy
1640,55,Male,11722,726,7,41,3.46,Neutral
1343,45,Female,4632,466.6,6.1,0,3.96,Happy
1821,22,Male,17029,891,6.7,82,2.72,Happy
1454,20,Male,1014,271.6,7.6,81,2.1,Neutral
1600,48,Male,12581,764,9.4,48,2.41,Tired
1724,59,Female,15157,856.2,4.5,51,1.97,Happy
1654,37,Female,12506,763.1,7.9,44,2.07,Neutral
1064,36,Male,9208,553.4,8.8,35,2,Tired
1075,28,Male,10971,613,5.1,34,2.44,Tired
1710,57,Male,19333,900,6.7,78,2.58,Neutral
1142,20,Female,9272,561.1,7.4,67,2.4,Tired
1916,40,Female,4079,359,10,37,2.35,Tired
1914,24,Male,9127,557.9,10,42,3.03,Neutral
1827,40,Male,10210,633,5.1,74,2.34,Tired
1604,24,Male,16014,866.5,6.5,61,2.38,Neutral
1472,51,Male,16646,862.6,7.3,0,2.38,Tired
1416,59,Female,19208,900,7.8,71,3.58,Neutral
1304,36,Male,4864,435.9,7.3,30,2.16,Tired
1735,26,Female,11661,626.5,5.6,74,2.92,Neutral
1496,35,Male,19897,900,5.5,44,1.98,Happy
1290,58,Male,11322,622.3,4.7,60,2.74,Tired
1939,59,Male,7710,580.4,4,0,2.88,Neutral
1101,42,Male,9516,589,4.7,74,3.26,Tired
1985,31,Male,15386,818.6,8.7,0,2.23,Tired
1266,42,Female,14338,684,8.1,55,1.72,Happy
1866,36,Male,16316,885.5,7.8,76,1.95,Tired
1967,56,Male,11203,652.9,6.7,82,3.18,Tired
1621,32,Male,5888,444.2,6.9,39,3.96,Happy
1973,33,Female,12325,688.3,6.6,66,3.08,Neutral
1841,44,Female,10386,646.7,4.6,39,1.62,Neutral
1961,57,Female,16645,900,8,25,3.06,Neutral
1941,27,Female,7260,514.6,8.3,48,1.84,Neutral
1776,21,Male,12267,756.5,5.3,68,2.26,Neutral
1002,36,Male,16419,820.8,5.3,25,2.63,Neutral
1084,45,Male,14086,733.8,7.5,58,2.75,Happy
1793,38,Female,3904,376.5,7.5,51,2.55,Neutral
